title,category,publish_date,article_url
Bareskrim Panggil Erwin Aksa Pekan Depan soal Laporannya Terkait Romahurmuziy,detikNews, 07 Jun 2023 15:40 WIB,https://news.detik.com/berita/d-6760019/bareskrim-panggil-erwin-aksa-pekan-depan-soal-laporannya-terkait-romahurmuziy
Hasto PDIP: Yang Ubah Sistem Pemilu Jelang Pencoblosan Itu Zaman SBY,detikNews, 07 Jun 2023 15:39 WIB,https://news.detik.com/pemilu/d-6760016/hasto-pdip-yang-ubah-sistem-pemilu-jelang-pencoblosan-itu-zaman-sby
"Kombes Bismo Sidak PT BMCM yang Bermasalah, Lindungi Calon Pekerja Migran",detikNews, 07 Jun 2023 15:36 WIB,https://news.detik.com/berita/d-6760012/kombes-bismo-sidak-pt-bmcm-yang-bermasalah-lindungi-calon-pekerja-migran
"3 Mobil Andhi Pramono Tersangka KPK Disita: Hummer, Roadster, dan MINI Morris",detikNews, 07 Jun 2023 15:36 WIB,https://news.detik.com/berita/d-6760011/3-mobil-andhi-pramono-tersangka-kpk-disita-hummer-roadster-dan-mini-morris
Ganjar Minta Bacaleg PPP Menangkan Suara Generasi Z dan Milenial,detikNews, 07 Jun 2023 15:36 WIB,https://news.detik.com/pemilu/d-6760010/ganjar-minta-bacaleg-ppp-menangkan-suara-generasi-z-dan-milenial
Rumah di Gunung Putri Bogor Terbakar gegara Korsleting Listrik,detikNews, 07 Jun 2023 15:29 WIB,https://news.detik.com/berita/d-6760000/rumah-di-gunung-putri-bogor-terbakar-gegara-korsleting-listrik
"2 Orang Tewas Akibat Mobil Tertimpa Truk di Semarang, 1 Korban Terjepit",detikNews, 07 Jun 2023 15:28 WIB,https://news.detik.com/berita/d-6759996/2-orang-tewas-akibat-mobil-tertimpa-truk-di-semarang-1-korban-terjepit
Tim Anies Ungkap Puan Sempat Masuk Bursa Cawapres Anies Baswedan,detikNews, 07 Jun 2023 15:28 WIB,https://news.detik.com/pemilu/d-6759994/tim-anies-ungkap-puan-sempat-masuk-bursa-cawapres-anies-baswedan
"Pria Tabrak Pacar Sendiri Sudah Diperiksa Polisi, Status Masih Saksi",detikNews, 07 Jun 2023 15:24 WIB,https://news.detik.com/berita/d-6759986/pria-tabrak-pacar-sendiri-sudah-diperiksa-polisi-status-masih-saksi
"Riko Pembunuh Sadis Elisa Diserahkan ke Jaksa, Kloset Jadi Barang Bukti",detikNews, 07 Jun 2023 15:08 WIB,https://news.detik.com/berita/d-6759936/riko-pembunuh-sadis-elisa-diserahkan-ke-jaksa-kloset-jadi-barang-bukti
"Komisi I DPR Rapat Bareng Kemenhan-TNI, Bahas Usulan Anggaran Rp 350 T",detikNews, 07 Jun 2023 15:06 WIB,https://news.detik.com/berita/d-6759960/komisi-i-dpr-rapat-bareng-kemenhan-tni-bahas-usulan-anggaran-rp-350-t
Saling Kunci Cawapres Anies,detikNews, 07 Jun 2023 15:06 WIB,https://news.detik.com/spotlight/d-6759931/saling-kunci-cawapres-anies
"Sekber KIB Beserta Kader Senior PPP Sambangi AHY, Ada Apa?",detikNews, 07 Jun 2023 15:06 WIB,https://news.detik.com/detiktv/d-6759930/sekber-kib-beserta-kader-senior-ppp-sambangi-ahy-ada-apa
Walkot Cilegon Terima Satya Lencana Bakti Inovasi Desa dari Kemendes,detikNews, 07 Jun 2023 15:03 WIB,https://news.detik.com/berita/d-6759926/walkot-cilegon-terima-satya-lencana-bakti-inovasi-desa-dari-kemendes
Menteri Meksiko Mundur dari Jabatan untuk Nyapres,detikNews, 07 Jun 2023 15:03 WIB,https://news.detik.com/internasional/d-6759924/menteri-meksiko-mundur-dari-jabatan-untuk-nyapres
Respons Gerindra soal PDIP Sebut Jokowi Dukung Prabowo Hanya Persepsi,detikNews, 07 Jun 2023 14:58 WIB,https://news.detik.com/pemilu/d-6759911/respons-gerindra-soal-pdip-sebut-jokowi-dukung-prabowo-hanya-persepsi
"Penemuan Buaya 'Perawan' yang Bisa Bertelur, Apa Penyebabnya?",detikNews, 07 Jun 2023 14:56 WIB,https://news.detik.com/abc-australia/d-6759909/penemuan-buaya-perawan-yang-bisa-bertelur-apa-penyebabnya
Partai Garuda Nilai Semua Usulan Setop Perang Akan Ditolak Ukraina,detikNews, 07 Jun 2023 14:50 WIB,https://news.detik.com/berita/d-6759898/partai-garuda-nilai-semua-usulan-setop-perang-akan-ditolak-ukraina
Kota-kota di Eropa Kian Prioritaskan Pejalan Kaki dan Pesepeda,detikNews, 07 Jun 2023 14:50 WIB,https://news.detik.com/dw/d-6759897/kota-kota-di-eropa-kian-prioritaskan-pejalan-kaki-dan-pesepeda
AS Suntik Mati Tahanan yang Bunuh 2 Penjaga Penjara,detikNews, 07 Jun 2023 14:47 WIB,https://news.detik.com/internasional/d-6759892/as-suntik-mati-tahanan-yang-bunuh-2-penjaga-penjara
Bobby Nasution Bingung Soal Status Jalan di Medan,detikNews, 07 Jun 2023 14:47 WIB,https://news.detik.com/berita/d-6759889/bobby-nasution-bingung-soal-status-jalan-di-medan
PDIP Bentuk Tim Khusus untuk Bahas Cawapres Ganjar,detikNews, 07 Jun 2023 14:43 WIB,https://news.detik.com/detiktv/d-6759880/pdip-bentuk-tim-khusus-untuk-bahas-cawapres-ganjar
Megawati Tersenyum saat Dinyanyikan Lagu 'Ganjar Siji Ganjar Kabeh',detikNews, 07 Jun 2023 14:42 WIB,https://news.detik.com/pemilu/d-6759878/megawati-tersenyum-saat-dinyanyikan-lagu-ganjar-siji-ganjar-kabeh
Gubsu Edy Curhat Sakit Hati Dikritik Ombudsman,detikNews, 07 Jun 2023 14:37 WIB,https://news.detik.com/berita/d-6759865/gubsu-edy-curhat-sakit-hati-dikritik-ombudsman
"Dikira Bangkai Tikus, Jasad Wanita Ditemukan Membusuk di Kontrakan Bogor",detikNews, 07 Jun 2023 14:35 WIB,https://news.detik.com/berita/d-6759858/dikira-bangkai-tikus-jasad-wanita-ditemukan-membusuk-di-kontrakan-bogor
"Polresta Bogor Kota Cek Penyalur TKI, 1 Perusahaan Ditemukan Bermasalah",detikNews, 07 Jun 2023 14:33 WIB,https://news.detik.com/berita/d-6759847/polresta-bogor-kota-cek-penyalur-tki-1-perusahaan-ditemukan-bermasalah
Adu Perspektif; Manuver Koalisi Cawe-cawe,detikNews, 07 Jun 2023 14:22 WIB,https://news.detik.com/berita/d-6759803/adu-perspektif-manuver-koalisi-cawe-cawe
"Pidato Lengkap Jokowi Berbahasa Inggris di Singapura, Singgung Pemenang Pilpres",detikNews, 07 Jun 2023 14:22 WIB,https://news.detik.com/pemilu/d-6759801/pidato-lengkap-jokowi-berbahasa-inggris-di-singapura-singgung-pemenang-pilpres
"AHY Masuk Bursa Cawapres Ganjar, NasDem: Berarti Ngajak Mega Rekonsiliasi",detikNews, 07 Jun 2023 14:21 WIB,https://news.detik.com/pemilu/d-6759800/ahy-masuk-bursa-cawapres-ganjar-nasdem-berarti-ngajak-mega-rekonsiliasi
Dishub DKI Harap Pembahasan Aturan Jam Masuk Kantor Rampung Bulan Ini,detikNews, 07 Jun 2023 14:20 WIB,https://news.detik.com/berita/d-6759798/dishub-dki-harap-pembahasan-aturan-jam-masuk-kantor-rampung-bulan-ini
"Sempat Batal, Menlu AS Tetap Ingin ke China untuk Cairkan Hubungan",detikNews, 07 Jun 2023 14:17 WIB,https://news.detik.com/internasional/d-6759791/sempat-batal-menlu-as-tetap-ingin-ke-china-untuk-cairkan-hubungan
Pemkot Tangsel Raih 2 Penghargaan di Ajang BKN Award 2023,detikNews, 07 Jun 2023 14:15 WIB,https://news.detik.com/berita/d-6759790/pemkot-tangsel-raih-2-penghargaan-di-ajang-bkn-award-2023
"Ingatkan Kekeringan Panjang 1997, Cak Imin: El Nino Harus Diantisipasi",detikNews, 07 Jun 2023 14:13 WIB,https://news.detik.com/berita/d-6759778/ingatkan-kekeringan-panjang-1997-cak-imin-el-nino-harus-diantisipasi
"Perampok Bersenjata Satroni Minimarket di Jaktim, Bawa Kabur Rp 57 Juta",detikNews, 07 Jun 2023 14:07 WIB,https://news.detik.com/berita/d-6759766/perampok-bersenjata-satroni-minimarket-di-jaktim-bawa-kabur-rp-57-juta
Jakarta Fair Kemayoran 2023 Kembali Digelar Mulai 14 Juni sampai 16 Juli,detikNews, 07 Jun 2023 14:00 WIB,https://news.detik.com/berita/d-6759750/jakarta-fair-kemayoran-2023-kembali-digelar-mulai-14-juni-sampai-16-juli
Kasus 8 Triliun dan Isu Penjegalan Capres,detikNews, 07 Jun 2023 14:00 WIB,https://news.detik.com/kolom/d-6757922/kasus-8-triliun-dan-isu-penjegalan-capres
Hanura Yakin Puan Iseng AHY Masuk Radar Cawapres Ganjar,detikNews, 07 Jun 2023 13:55 WIB,https://news.detik.com/pemilu/d-6759707/hanura-yakin-puan-iseng-ahy-masuk-radar-cawapres-ganjar
Apa Penyebab Musim Kemarau? Simak Penjelasan dan Dampaknya,detikNews, 07 Jun 2023 13:50 WIB,https://news.detik.com/berita/d-6759696/apa-penyebab-musim-kemarau-simak-penjelasan-dan-dampaknya
"Mayoritas Jemaah Haji RI Lakukan Haji Tamattu', Bagaimana Ketentuan Fikihnya?",detikNews, 07 Jun 2023 13:50 WIB,https://news.detik.com/kolom/d-6759695/mayoritas-jemaah-haji-ri-lakukan-haji-tamattu-bagaimana-ketentuan-fikihnya
Polisi: Pria Tabrak Pacar Sendiri karena Cemburu Lambaian Tangan Cowok Lain,detikNews, 07 Jun 2023 13:45 WIB,https://news.detik.com/berita/d-6759682/polisi-pria-tabrak-pacar-sendiri-karena-cemburu-lambaian-tangan-cowok-lain
PDIP: Elektoral Ganjar Lampaui Calon Lain Usai Dideklarasikan Capres,detikNews, 07 Jun 2023 13:45 WIB,https://news.detik.com/detiktv/d-6759673/pdip-elektoral-ganjar-lampaui-calon-lain-usai-dideklarasikan-capres
"Dilanjut Juli, Tembok Antilongsor Dibuat Memanjang ke Jembatan 3 Cilebut",detikNews, 07 Jun 2023 13:42 WIB,https://news.detik.com/berita/d-6759671/dilanjut-juli-tembok-antilongsor-dibuat-memanjang-ke-jembatan-3-cilebut
"PDIP Bentuk Tim Khusus Godok Cawapres Ganjar, Dipimpin Megawati",detikNews, 07 Jun 2023 13:35 WIB,https://news.detik.com/pemilu/d-6759664/pdip-bentuk-tim-khusus-godok-cawapres-ganjar-dipimpin-megawati
Polisi Masih Cari 'Si Kembar' Terduga Penipuan iPhone Rp 35 M,detikNews, 07 Jun 2023 13:29 WIB,https://news.detik.com/berita/d-6759650/polisi-masih-cari-si-kembar-terduga-penipuan-iphone-rp-35-m
"Jelang Idul Adha, Penjualan Hewan Kurban di Bekasi Meningkat",detikNews, 07 Jun 2023 13:29 WIB,https://news.detik.com/berita/d-6759649/jelang-idul-adha-penjualan-hewan-kurban-di-bekasi-meningkat
Jokowi Yakin Warga Singapura Penasaran Siapa Pemenang Pilpres 2024,detikNews, 07 Jun 2023 13:28 WIB,https://news.detik.com/pemilu/d-6759647/jokowi-yakin-warga-singapura-penasaran-siapa-pemenang-pilpres-2024
Ketua PN Jakpus Penuhi Panggilan KY Buntut Putusan Tunda Pemilu,detikNews, 07 Jun 2023 13:28 WIB,https://news.detik.com/berita/d-6759646/ketua-pn-jakpus-penuhi-panggilan-ky-buntut-putusan-tunda-pemilu
Canda Jokowi Bahas Pemenang Pilpres 2024 di Ecosperity Week Singapura,detikNews, 07 Jun 2023 13:25 WIB,https://news.detik.com/detiktv/d-6759642/canda-jokowi-bahas-pemenang-pilpres-2024-di-ecosperity-week-singapura
"Rapat Komisi III DPR, Johan Budi Usul Kepala BNPT-BNN Disandang Bintang 4",detikNews, 07 Jun 2023 13:15 WIB,https://news.detik.com/berita/d-6759624/rapat-komisi-iii-dpr-johan-budi-usul-kepala-bnpt-bnn-disandang-bintang-4
Alasan Sosok RA 'Si Kembar' Penipu iPhone Resign dari Kemendag,detikNews, 07 Jun 2023 13:11 WIB,https://news.detik.com/berita/d-6759619/alasan-sosok-ra-si-kembar-penipu-iphone-resign-dari-kemendag
Kelakar Jokowi di Singapura: Who Will Win Next Year's Presidential Election?,detikNews, 07 Jun 2023 13:06 WIB,https://news.detik.com/pemilu/d-6759613/kelakar-jokowi-di-singapura-who-will-win-next-years-presidential-election
Saat Pemuda Korut Ramai-ramai Sumbang Peluncur Roket ke Militer,detikNews, 07 Jun 2023 13:04 WIB,https://news.detik.com/internasional/d-6759612/saat-pemuda-korut-ramai-ramai-sumbang-peluncur-roket-ke-militer
Hasto soal Proposal Prabowo: Semua Harus Satu Napas Kebijakan Jokowi,detikNews, 07 Jun 2023 13:04 WIB,https://news.detik.com/berita/d-6759610/hasto-soal-proposal-prabowo-semua-harus-satu-napas-kebijakan-jokowi
"Berita Duka, Eks Jubir Polri Brigjen Asep Adi Saputra Tutup Usia",detikNews, 07 Jun 2023 13:03 WIB,https://news.detik.com/berita/d-6759608/berita-duka-eks-jubir-polri-brigjen-asep-adi-saputra-tutup-usia
Penampakan Harley yang Dulu Viral Dipakai Mario Dandy Ngebut Kini Disita KPK,detikNews, 07 Jun 2023 13:03 WIB,https://news.detik.com/berita/d-6759607/penampakan-harley-yang-dulu-viral-dipakai-mario-dandy-ngebut-kini-disita-kpk
"Ganjar Bicara Digital Demokrasi, Muncul Ide 'Kongres Buzzer' Belajar Etika",detikNews, 07 Jun 2023 13:00 WIB,https://news.detik.com/pemilu/d-6759603/ganjar-bicara-digital-demokrasi-muncul-ide-kongres-buzzer-belajar-etika
Satpol PP Musnahkan Ratusan Botol Miras Sitaan dari Toko Kelontong di Bogor,detikNews, 07 Jun 2023 12:49 WIB,https://news.detik.com/berita/d-6759595/satpol-pp-musnahkan-ratusan-botol-miras-sitaan-dari-toko-kelontong-di-bogor
"AHY Masuk Bursa Cawapres Ganjar, PPP: Biasa Saja",detikNews, 07 Jun 2023 12:43 WIB,https://news.detik.com/detiktv/d-6759564/ahy-masuk-bursa-cawapres-ganjar-ppp-biasa-saja
"Kasus Wanita Ditabrak Pacar Sendiri, Keduanya Sama-sama Ngebut Bawa Motor",detikNews, 07 Jun 2023 12:43 WIB,https://news.detik.com/berita/d-6759563/kasus-wanita-ditabrak-pacar-sendiri-keduanya-sama-sama-ngebut-bawa-motor
Ketua Komisi I DPRD Kabupaten Bogor Meninggal Dunia,detikNews, 07 Jun 2023 12:41 WIB,https://news.detik.com/berita/d-6759561/ketua-komisi-i-dprd-kabupaten-bogor-meninggal-dunia
Kemenkumham Tindak Lanjuti Implementasi Konvensi Anti Penyiksaan,detikNews, 07 Jun 2023 12:38 WIB,https://news.detik.com/berita/d-6759547/kemenkumham-tindak-lanjuti-implementasi-konvensi-anti-penyiksaan
Polisi Periksa Mandor Usai Gondola Putus Tewaskan Pekerja di Jakpus,detikNews, 07 Jun 2023 12:23 WIB,https://news.detik.com/berita/d-6759526/polisi-periksa-mandor-usai-gondola-putus-tewaskan-pekerja-di-jakpus
"AHY Masuk Bursa Cawapres Ganjar, PPP: Biasa Saja Nggak Istimewa",detikNews, 07 Jun 2023 12:22 WIB,https://news.detik.com/pemilu/d-6759516/ahy-masuk-bursa-cawapres-ganjar-ppp-biasa-saja-nggak-istimewa
"Sekber KIB Relawan Anies ke Markas Demokrat Siang Ini, Dukung AHY Cawapres?",detikNews, 07 Jun 2023 12:22 WIB,https://news.detik.com/pemilu/d-6759515/sekber-kib-relawan-anies-ke-markas-demokrat-siang-ini-dukung-ahy-cawapres
Kabakamla Bicara Pentingnya ASEAN Coast Guard Forum untuk Bantu Nelayan,detikNews, 07 Jun 2023 12:13 WIB,https://news.detik.com/berita/d-6759503/kabakamla-bicara-pentingnya-asean-coast-guard-forum-untuk-bantu-nelayan
"Andi Arief Bicara Kode Alam 2024: Pertarungan UGM, Akmil dan Pengusaha",detikNews, 07 Jun 2023 12:13 WIB,https://news.detik.com/pemilu/d-6759502/andi-arief-bicara-kode-alam-2024-pertarungan-ugm-akmil-dan-pengusaha
Polres Jaksel Terima 5 Laporan Penipuan iPhone Rp 35 M Terkait Si Kembar,detikNews, 07 Jun 2023 12:12 WIB,https://news.detik.com/berita/d-6759499/polres-jaksel-terima-5-laporan-penipuan-iphone-rp-35-m-terkait-si-kembar
Cerita Ganjar Ambil Alih Tanggung Jawab Konflik Lingkungan di Jateng,detikNews, 07 Jun 2023 12:11 WIB,https://news.detik.com/pemilu/d-6759498/cerita-ganjar-ambil-alih-tanggung-jawab-konflik-lingkungan-di-jateng
Ternyata! CIA Tahu Rencana Ukraina Ledakkan Pipa Nord Stream,detikNews, 07 Jun 2023 12:11 WIB,https://news.detik.com/internasional/d-6759497/ternyata-cia-tahu-rencana-ukraina-ledakkan-pipa-nord-stream
As SDM Bicara Pentingnya Rawat Kesehatan Mental Pegawai Negeri Polri,detikNews, 07 Jun 2023 12:07 WIB,https://news.detik.com/berita/d-6759491/as-sdm-bicara-pentingnya-rawat-kesehatan-mental-pegawai-negeri-polri
Polisi Sebut Si Kembar di Kasus Penipuan Jual iPhone 30% Lebih Murah,detikNews, 07 Jun 2023 11:58 WIB,https://news.detik.com/berita/d-6759459/polisi-sebut-si-kembar-di-kasus-penipuan-jual-iphone-30-lebih-murah
Muncul Nama Menteri PUPR Basuki di Bursa Cawapres Ganjar Pranowo,detikNews, 07 Jun 2023 11:55 WIB,https://news.detik.com/detiktv/d-6759457/muncul-nama-menteri-pupr-basuki-di-bursa-cawapres-ganjar-pranowo
"Izin Operasi 23 Kampus Dicabut Kemendikbud, Bagaimana Nasib Mahasiswanya?",detikNews, 07 Jun 2023 11:53 WIB,https://news.detik.com/berita/d-6759455/izin-operasi-23-kampus-dicabut-kemendikbud-bagaimana-nasib-mahasiswanya
Inggris Perintahkan China Tutup Kantor Polisi Tak Resmi di Wilayahnya,detikNews, 07 Jun 2023 11:50 WIB,https://news.detik.com/internasional/d-6759447/inggris-perintahkan-china-tutup-kantor-polisi-tak-resmi-di-wilayahnya
Jejak 2 Ibu Muda di Cianjur Jadi Penyalur TKI Ilegal,detikNews, 07 Jun 2023 11:50 WIB,https://news.detik.com/berita/d-6759444/jejak-2-ibu-muda-di-cianjur-jadi-penyalur-tki-ilegal
"Hari Kedua Rakernas, PDIP Fokus Bahas Pemenangan Pemilu 2024",detikNews, 07 Jun 2023 11:50 WIB,https://news.detik.com/pemilu/d-6759443/hari-kedua-rakernas-pdip-fokus-bahas-pemenangan-pemilu-2024
"Walkot Jakut: Ruko Makan Jalan di Pluit Sudah Dibongkar, Tak Lagi Melanggar",detikNews, 07 Jun 2023 11:39 WIB,https://news.detik.com/berita/d-6759429/walkot-jakut-ruko-makan-jalan-di-pluit-sudah-dibongkar-tak-lagi-melanggar
Debt Collector 'Belang Biru' yang Dulu Bentak Polisi Ternyata Sedang Diadili,detikNews, 07 Jun 2023 11:38 WIB,https://news.detik.com/berita/d-6759427/debt-collector-belang-biru-yang-dulu-bentak-polisi-ternyata-sedang-diadili
"Bakamla Gelar ASEAN Coast Guard Forum 2023, Diikuti 6 Negara",detikNews, 07 Jun 2023 11:37 WIB,https://news.detik.com/berita/d-6759425/bakamla-gelar-asean-coast-guard-forum-2023-diikuti-6-negara
"Semua Urusan Hukum Bodhi Risby-Jones di Aceh Selesai, Ingin Kembali karena Kebaikan Warga",detikNews, 07 Jun 2023 11:32 WIB,https://news.detik.com/abc-australia/d-6759413/semua-urusan-hukum-bodhi-risby-jones-di-aceh-selesai-ingin-kembali-karena-kebaikan-warga
"Prabowo dan  ""Ageisme"" Politik",detikNews, 07 Jun 2023 11:30 WIB,https://news.detik.com/kolom/d-6757885/prabowo-dan--ageisme-politik
Rusia Akui 71 Tentaranya Tewas Saat Pukul Mundur Serangan Ukraina,detikNews, 07 Jun 2023 11:28 WIB,https://news.detik.com/internasional/d-6759391/rusia-akui-71-tentaranya-tewas-saat-pukul-mundur-serangan-ukraina
"Sosok Si Kembar Penipu iPhone Rp 35 M, Salah Satunya Eks Pegawai Kemendag",detikNews, 07 Jun 2023 11:25 WIB,https://news.detik.com/berita/d-6759369/sosok-si-kembar-penipu-iphone-rp-35-m-salah-satunya-eks-pegawai-kemendag
KPK Panggil 2 Hakim Agung Jadi Saksi Dugaan Suap Sekretaris MA,detikNews, 07 Jun 2023 11:24 WIB,https://news.detik.com/berita/d-6759368/kpk-panggil-2-hakim-agung-jadi-saksi-dugaan-suap-sekretaris-ma
"Selain AHY, Menteri PUPR Basuki Juga Masuk Bursa Cawapres Ganjar",detikNews, 07 Jun 2023 11:22 WIB,https://news.detik.com/pemilu/d-6759365/selain-ahy-menteri-pupr-basuki-juga-masuk-bursa-cawapres-ganjar
KPK Sita Harley-Davidson yang Dulu Viral Dipakai Ngebut Mario Dandy!,detikNews, 07 Jun 2023 11:15 WIB,https://news.detik.com/berita/d-6759356/kpk-sita-harley-davidson-yang-dulu-viral-dipakai-ngebut-mario-dandy
PD Anggap AHY di Daftar Cawapres Ganjar Bukan Gimik PDIP Pecah Koalisi Anies,detikNews, 07 Jun 2023 11:14 WIB,https://news.detik.com/pemilu/d-6759354/pd-anggap-ahy-di-daftar-cawapres-ganjar-bukan-gimik-pdip-pecah-koalisi-anies
Giliran Finlandia Usir 9 Diplomat Rusia!,detikNews, 07 Jun 2023 11:13 WIB,https://news.detik.com/internasional/d-6759352/giliran-finlandia-usir-9-diplomat-rusia
"AHY Masuk Bursa Cawapres Ganjar, Sekuat Apa di Survei?",detikNews, 07 Jun 2023 11:08 WIB,https://news.detik.com/pemilu/d-6759347/ahy-masuk-bursa-cawapres-ganjar-sekuat-apa-di-survei
Polres Jakpus Siagakan 500 Personel Amankan Demo di 8 Titik Siang Ini,detikNews, 07 Jun 2023 11:05 WIB,https://news.detik.com/berita/d-6759344/polres-jakpus-siagakan-500-personel-amankan-demo-di-8-titik-siang-ini
PKS Tanggapi Ultimatum PD ke Anies: Tak Boleh Merasa Lebih Hebat,detikNews, 07 Jun 2023 11:05 WIB,https://news.detik.com/detiktv/d-6759343/pks-tanggapi-ultimatum-pd-ke-anies-tak-boleh-merasa-lebih-hebat
"Viral Romo Katolik Lulus Ujian Doktor di UIN Jogja, Rektor Puji Disertasi",detikNews, 07 Jun 2023 11:02 WIB,https://news.detik.com/berita/d-6759337/viral-romo-katolik-lulus-ujian-doktor-di-uin-jogja-rektor-puji-disertasi
Boeing Ingatkan Ada Cacat Baru pada Pesawat 787 Dreamliner!,detikNews, 07 Jun 2023 10:58 WIB,https://news.detik.com/internasional/d-6759330/boeing-ingatkan-ada-cacat-baru-pada-pesawat-787-dreamliner
10 Twibbon Hari Laut Sedunia 2023 untuk Dipakai Tanggal 8 Juni,detikNews, 07 Jun 2023 10:55 WIB,https://news.detik.com/berita/d-6759326/10-twibbon-hari-laut-sedunia-2023-untuk-dipakai-tanggal-8-juni
Jokowi Jadi Pembicara di Ecosperity Week 2023 Singapura,detikNews, 07 Jun 2023 10:55 WIB,https://news.detik.com/berita/d-6759324/jokowi-jadi-pembicara-di-ecosperity-week-2023-singapura
Andre Rosiade Minta Erick Thohir Tangani Nasib Eks Pilot-ATR Garuda Indonesia,detikNews, 07 Jun 2023 10:55 WIB,https://news.detik.com/berita/d-6759323/andre-rosiade-minta-erick-thohir-tangani-nasib-eks-pilot-atr-garuda-indonesia
Menag akan Permudah Izin Rumah Ibadah: Banyak Rekomendasi Makin Sulit,detikNews, 07 Jun 2023 10:51 WIB,https://news.detik.com/berita/d-6759320/menag-akan-permudah-izin-rumah-ibadah-banyak-rekomendasi-makin-sulit
15 Twibbon Hari Keamanan Pangan Sedunia 2023: Link Download dan Cara Pakai,detikNews, 07 Jun 2023 10:47 WIB,https://news.detik.com/berita/d-6759308/15-twibbon-hari-keamanan-pangan-sedunia-2023-link-download-dan-cara-pakai
"Polemik Perpanjang Jabatan Pimpinan KPK, Ghufron: Kami Pasrahkan ke Presiden",detikNews, 07 Jun 2023 10:47 WIB,https://news.detik.com/berita/d-6759306/polemik-perpanjang-jabatan-pimpinan-kpk-ghufron-kami-pasrahkan-ke-presiden
Istri Polisi di Sulsel Laporkan Sesama Istri Polisi Gegara Ditipu Rp 700 Juta,detikNews, 07 Jun 2023 10:46 WIB,https://news.detik.com/berita/d-6759305/istri-polisi-di-sulsel-laporkan-sesama-istri-polisi-gegara-ditipu-rp-700-juta
Delegasi Negara ASEAN Gelar Pertemuan Bahas Ancaman Krisis Pangan,detikNews, 07 Jun 2023 10:43 WIB,https://news.detik.com/berita/d-6759302/delegasi-negara-asean-gelar-pertemuan-bahas-ancaman-krisis-pangan
"Hari Lari Sedunia 7 Juni, Yuk Simak Manfaat Berlari!",detikNews, 07 Jun 2023 10:39 WIB,https://news.detik.com/berita/d-6759293/hari-lari-sedunia-7-juni-yuk-simak-manfaat-berlari
"Senjata Belgia Dipakai dalam Serangan di Wilayahnya, Rusia Geram!",detikNews, 07 Jun 2023 10:38 WIB,https://news.detik.com/internasional/d-6759283/senjata-belgia-dipakai-dalam-serangan-di-wilayahnya-rusia-geram
Anggota DPRD DKI Kenneth Minta Pemprov DKI Bayar Gaji PJLP Sesuai Aturan,detikNews, 07 Jun 2023 10:34 WIB,https://news.detik.com/berita/d-6759276/anggota-dprd-dki-kenneth-minta-pemprov-dki-bayar-gaji-pjlp-sesuai-aturan
"Akses Trotoar Depan Kedubes AS Belum Dibuka Hari Ini, Masih Dipasang Beton",detikNews, 07 Jun 2023 10:29 WIB,https://news.detik.com/berita/d-6759257/akses-trotoar-depan-kedubes-as-belum-dibuka-hari-ini-masih-dipasang-beton
"Demokrat Desak Cawapres Anies Diumumkan, PKS Justru Tutup Rapat",detikNews, 07 Jun 2023 10:27 WIB,https://news.detik.com/detiktv/d-6759251/demokrat-desak-cawapres-anies-diumumkan-pks-justru-tutup-rapat
"Terima Dubes Rusia, Prabowo Sampaikan Masukan Perdamaian Ukraina-Rusia",detikNews, 07 Jun 2023 10:20 WIB,https://news.detik.com/berita/d-6759245/terima-dubes-rusia-prabowo-sampaikan-masukan-perdamaian-ukraina-rusia
KPK Duga Sekretaris MA Hasbi Hasan Terima Duit Suap Miliaran Rupiah,detikNews, 07 Jun 2023 10:20 WIB,https://news.detik.com/berita/d-6759239/kpk-duga-sekretaris-ma-hasbi-hasan-terima-duit-suap-miliaran-rupiah
Relawan Anies 'Kuning Ijo Biru' Temui AHY Hari Ini,detikNews, 07 Jun 2023 10:14 WIB,https://news.detik.com/pemilu/d-6759236/relawan-anies-kuning-ijo-biru-temui-ahy-hari-ini
Pemkot Depok Mulai Perbaiki Turap Runtuh Akibat Luapan Kali di Cilodong,detikNews, 07 Jun 2023 10:13 WIB,https://news.detik.com/berita/d-6759233/pemkot-depok-mulai-perbaiki-turap-runtuh-akibat-luapan-kali-di-cilodong
"Horor Penembakan Acara Kelulusan di AS, 2 Orang Tewas-5 Luka",detikNews, 07 Jun 2023 10:13 WIB,https://news.detik.com/internasional/d-6759232/horor-penembakan-acara-kelulusan-di-as-2-orang-tewas-5-luka
Pekerja Tewas Jatuh dari Lantai 7 di Jakpus Diduga Akibat Gondola Putus,detikNews, 07 Jun 2023 10:12 WIB,https://news.detik.com/berita/d-6759228/pekerja-tewas-jatuh-dari-lantai-7-di-jakpus-diduga-akibat-gondola-putus
"Geledah Rumah Adik Rafael Alun di Tangsel, KPK Sita Dokumen-Moge Mario Dandy",detikNews, 07 Jun 2023 10:06 WIB,https://news.detik.com/berita/d-6759226/geledah-rumah-adik-rafael-alun-di-tangsel-kpk-sita-dokumen-moge-mario-dandy
"Iran Pamer Rudal Hipersonik Fattah, Ini Kehebatannya",detikNews, 07 Jun 2023 10:04 WIB,https://news.detik.com/detiktv/d-6759223/iran-pamer-rudal-hipersonik-fattah-ini-kehebatannya
